FEATURE	TAF2_INTRON_UP_N_DATAPOINTS	TAF2_INTRON_UP_N_NA	TAF2_INTRON_UP_MEAN	TAF2_INTRON_UP_MEDIAN	TAF2_INTRON_DOWN_N_DATAPOINTS	TAF2_INTRON_DOWN_N_NA	TAF2_INTRON_DOWN_MEAN	TAF2_INTRON_DOWN_MEDIAN	CR_N_DATAPOINTS	CR_N_NA	CR_MEAN	CR_MEDIAN	AS_NC_N_DATAPOINTS	AS_NC_N_NA	AS_NC_MEAN	AS_NC_MEDIAN	CS_N_DATAPOINTS	CS_N_NA	CS_MEAN	CS_MEDIAN	PVAL_MANN_WHITNEY_U_TEST_TAF2_INTRON_UP_VS_TAF2_INTRON_DOWN	QUAL_MANN_WHITNEY_U_TEST_TAF2_INTRON_UP_VS_TAF2_INTRON_DOWN	PVAL_MANN_WHITNEY_U_TEST_TAF2_INTRON_UP_VS_CR	QUAL_MANN_WHITNEY_U_TEST_TAF2_INTRON_UP_VS_CR	PVAL_MANN_WHITNEY_U_TEST_TAF2_INTRON_UP_VS_AS_NC	QUAL_MANN_WHITNEY_U_TEST_TAF2_INTRON_UP_VS_AS_NC	PVAL_MANN_WHITNEY_U_TEST_TAF2_INTRON_UP_VS_CS	QUAL_MANN_WHITNEY_U_TEST_TAF2_INTRON_UP_VS_CS	PVAL_MANN_WHITNEY_U_TEST_TAF2_INTRON_DOWN_VS_CR	QUAL_MANN_WHITNEY_U_TEST_TAF2_INTRON_DOWN_VS_CR	PVAL_MANN_WHITNEY_U_TEST_TAF2_INTRON_DOWN_VS_AS_NC	QUAL_MANN_WHITNEY_U_TEST_TAF2_INTRON_DOWN_VS_AS_NC	PVAL_MANN_WHITNEY_U_TEST_TAF2_INTRON_DOWN_VS_CS	QUAL_MANN_WHITNEY_U_TEST_TAF2_INTRON_DOWN_VS_CS	PVAL_MANN_WHITNEY_U_TEST_CR_VS_AS_NC	QUAL_MANN_WHITNEY_U_TEST_CR_VS_AS_NC	PVAL_MANN_WHITNEY_U_TEST_CR_VS_CS	QUAL_MANN_WHITNEY_U_TEST_CR_VS_CS	PVAL_MANN_WHITNEY_U_TEST_AS_NC_VS_CS	QUAL_MANN_WHITNEY_U_TEST_AS_NC_VS_CS
POLYPYRITRAC_SCORE_MAXBP	108	3	27.0092592592593	25	95	2	30.6631578947368	24	45	4	28.0222222222222	24	919	30	28.2110990206746	25	962	4	31.1403326403326	28	0.850813225724356	TAF2_INTRON_UP = TAF2_INTRON_DOWN	0.401136423396612	TAF2_INTRON_UP = CR	0.904132317575636	TAF2_INTRON_UP = AS_NC	0.02747386194276	*   : TAF2_INTRON_UP < CS	0.308672235859626	TAF2_INTRON_DOWN = CR	0.876669569820857	TAF2_INTRON_DOWN = AS_NC	0.0612678104280075	TAF2_INTRON_DOWN = CS	0.2629082366886	CR = AS_NC	0.00935100959621936	**  : CR < CS	4.43540789720911e-06	*** : AS_NC < CS
BPSCORE_MAXBP	108	3	1.03542507439815	1.17799215	95	2	0.934106424389474	1.2030946	45	4	0.643615625311111	0.6872513	919	30	1.01169804378575	1.1169334	962	4	1.09954535090021	1.1202758	0.976122596682577	TAF2_INTRON_UP = TAF2_INTRON_DOWN	0.0110648631306727	*   : TAF2_INTRON_UP > CR	0.558619908159248	TAF2_INTRON_UP = AS_NC	0.510577143781726	TAF2_INTRON_UP = CS	0.0139531109135003	*   : TAF2_INTRON_DOWN > CR	0.698661977875514	TAF2_INTRON_DOWN = AS_NC	0.621495240347731	TAF2_INTRON_DOWN = CS	0.0159753492177472	*   : CR < AS_NC	0.00395986279983609	**  : CR < CS	0.708175992897189	AS_NC = CS
NUM_PREDICTED_BPS	108	3	2.52777777777778	2	95	2	2.62105263157895	2	45	4	2.4	2	919	30	2.11316648531012	2	962	4	3.42827442827443	3	0.979542178311509	TAF2_INTRON_UP = TAF2_INTRON_DOWN	0.392034170424755	TAF2_INTRON_UP = CR	0.0226021128815389	*   : TAF2_INTRON_UP > AS_NC	1.35521686754399e-06	*** : TAF2_INTRON_UP < CS	0.442316204696486	TAF2_INTRON_DOWN = CR	0.0579100569527014	TAF2_INTRON_DOWN = AS_NC	3.99566430029485e-05	*** : TAF2_INTRON_DOWN < CS	0.755076642982548	CR = AS_NC	0.00022309383213222	*** : CR < CS	4.30433066512913e-50	*** : AS_NC < CS
MEDIAN_DIST_FROM_BP_TO_3SS	108	3	60.75	52.5	95	2	63.4842105263158	57	45	4	65.9111111111111	60	919	30	60.3846572361262	51	962	4	60.3201663201663	53	0.396586931764564	TAF2_INTRON_UP = TAF2_INTRON_DOWN	0.299632988244149	TAF2_INTRON_UP = CR	0.855222548653694	TAF2_INTRON_UP = AS_NC	0.896522581124179	TAF2_INTRON_UP = CS	0.593859398176034	TAF2_INTRON_DOWN = CR	0.205917758019223	TAF2_INTRON_DOWN = AS_NC	0.297502074583651	TAF2_INTRON_DOWN = CS	0.145472368328542	CR = AS_NC	0.17788064438039	CR = CS	0.426518073636998	AS_NC = CS
MEDIAN_SCORE_FOR_BPSEQ	108	3	0.700525065187915	0.5559437766335	95	2	0.182839211285625	0.256090294523	45	4	0.02656346441854	-0.0489896702998	919	30	0.556210312428222	0.546262857207	962	4	0.291380285837954	0.286001056474	0.0269352945423672	*   : TAF2_INTRON_UP > TAF2_INTRON_DOWN	0.00590750990309984	**  : TAF2_INTRON_UP > CR	0.252881314563901	TAF2_INTRON_UP = AS_NC	0.00185698945025488	**  : TAF2_INTRON_UP > CS	0.263699061397603	TAF2_INTRON_DOWN = CR	0.0698170491592416	TAF2_INTRON_DOWN = AS_NC	0.927159758979598	TAF2_INTRON_DOWN = CS	0.00855432249838204	**  : CR < AS_NC	0.106161099860329	CR = CS	4.30369413049552e-05	*** : AS_NC > CS
MEDIAN_PYRIMIDINECONT	108	3	0.653594041401884	0.65146434634975	95	2	0.636878682310253	0.630434782609	45	4	0.608187531203256	0.621621621622	919	30	0.649729864155009	0.647058823529	962	4	0.658742672759616	0.653453689168	0.235434086627331	TAF2_INTRON_UP = TAF2_INTRON_DOWN	0.0601052513175661	TAF2_INTRON_UP = CR	0.782752180331679	TAF2_INTRON_UP = AS_NC	0.703241502819086	TAF2_INTRON_UP = CS	0.306876977002685	TAF2_INTRON_DOWN = CR	0.234435956143566	TAF2_INTRON_DOWN = AS_NC	0.0547658683344699	TAF2_INTRON_DOWN = CS	0.0432778563489341	*   : CR < AS_NC	0.0119525029515822	*   : CR < CS	0.153803818484351	AS_NC = CS
MEDIAN_POLYPYRITRAC_OFFSET	108	3	12.1990740740741	5.5	95	2	12.0421052631579	6	45	4	11.7666666666667	8	919	30	11.7198041349293	7	962	4	6.23856548856549	3	0.731264427869927	TAF2_INTRON_UP = TAF2_INTRON_DOWN	0.375244503990981	TAF2_INTRON_UP = CR	0.555729525412827	TAF2_INTRON_UP = AS_NC	0.000227480460917983	*** : TAF2_INTRON_UP > CS	0.259176151597072	TAF2_INTRON_DOWN = CR	0.293331869307944	TAF2_INTRON_DOWN = AS_NC	0.00569816313764757	**  : TAF2_INTRON_DOWN > CS	0.488421343398307	CR = AS_NC	0.000223500364021376	*** : CR > CS	1.08241001808053e-22	*** : AS_NC > CS
MEDIAN_POLYPYRITRAC_LEN	108	3	15.9814814814815	14.5	95	2	16.2947368421053	14	45	4	15.5111111111111	12	919	30	15.4352557127312	14	962	4	15.3924116424116	14	0.466591827371408	TAF2_INTRON_UP = TAF2_INTRON_DOWN	0.293229660061763	TAF2_INTRON_UP = CR	0.222245314911546	TAF2_INTRON_UP = AS_NC	0.209711713028686	TAF2_INTRON_UP = CS	0.56094261324866	TAF2_INTRON_DOWN = CR	0.794946621393862	TAF2_INTRON_DOWN = AS_NC	0.746745996097242	TAF2_INTRON_DOWN = CS	0.603095292727823	CR = AS_NC	0.669665018825525	CR = CS	0.942795425438585	AS_NC = CS
MEDIAN_POLYPYRITRAC_SCORE	108	3	27.5138888888889	24	95	2	29.7684210526316	24	45	4	27.3555555555556	24	919	30	27.2513601741023	24	962	4	29.2967775467775	26	0.747254075090844	TAF2_INTRON_UP = TAF2_INTRON_DOWN	0.508504341185392	TAF2_INTRON_UP = CR	0.544753838363897	TAF2_INTRON_UP = AS_NC	0.294506877042242	TAF2_INTRON_UP = CS	0.650360128906993	TAF2_INTRON_DOWN = CR	0.895567277337129	TAF2_INTRON_DOWN = AS_NC	0.135738517598612	TAF2_INTRON_DOWN = CS	0.673478424301039	CR = AS_NC	0.117858088331742	CR = CS	0.000237225172430521	*** : AS_NC < CS
MEDIAN_BPSCORE	108	3	0.35090679762037	0.67246655	95	2	0.122358094684211	0.42271741	45	4	0.0460514409777778	0.26417568	919	30	0.264584749616953	0.45817974	962	4	0.523785428264865	0.565721535	0.0977730135353681	TAF2_INTRON_UP = TAF2_INTRON_DOWN	0.033988662978642	*   : TAF2_INTRON_UP > CR	0.0690977964673484	TAF2_INTRON_UP = AS_NC	0.420406035256046	TAF2_INTRON_UP = CS	0.294394478247224	TAF2_INTRON_DOWN = CR	0.707672693462475	TAF2_INTRON_DOWN = AS_NC	0.0594882858045764	TAF2_INTRON_DOWN = CS	0.139602668604916	CR = AS_NC	0.00548657082113317	**  : CR < CS	0.000316956518582276	*** : AS_NC < CS
MEDIAN_TR_LENGTH	111	0	33301.4684684685	15146	97	0	29330.5463917526	12074	49	0	19738.1836734694	7107	949	0	20284.320337197	10531.5	966	0	75308.2779503106	46337.5	0.724717780273099	TAF2_INTRON_UP = TAF2_INTRON_DOWN	0.0210965322902949	*   : TAF2_INTRON_UP > CR	0.129609449964125	TAF2_INTRON_UP = AS_NC	1.54356052107544e-20	*** : TAF2_INTRON_UP < CS	0.0406310585921349	*   : TAF2_INTRON_DOWN > CR	0.452194608480515	TAF2_INTRON_DOWN = AS_NC	9.41635652764426e-18	*** : TAF2_INTRON_DOWN < CS	0.034250267717258	*   : CR < AS_NC	1.02477923647581e-14	*** : CR < CS	1.04970930559561e-127	*** : AS_NC < CS
MEDIAN_INTRON_NUMBER	111	0	11.5	8	97	0	9.11340206185567	6	49	0	6.28571428571429	4	949	0	12.7339304531085	10	966	0	16.4751552795031	12.5	0.0644584561022103	TAF2_INTRON_UP = TAF2_INTRON_DOWN	6.57163128180243e-05	*** : TAF2_INTRON_UP > CR	0.0851763970185468	TAF2_INTRON_UP = AS_NC	6.10712703234214e-06	*** : TAF2_INTRON_UP < CS	0.00417313813197858	**  : TAF2_INTRON_DOWN > CR	4.45196600186043e-05	*** : TAF2_INTRON_DOWN < AS_NC	8.51509436159491e-11	*** : TAF2_INTRON_DOWN < CS	2.53950315352344e-08	*** : CR < AS_NC	3.878344593168e-12	*** : CR < CS	6.35515399089343e-12	*** : AS_NC < CS
INTRON_MEDIANRELATIVERANK	111	0	0.622704829603437	0.6	97	0	0.596807611827527	0.571428571428571	49	0	0.787236769861776	1	949	0	0.64958453189003	0.692105263157895	966	0	0.576094527136933	0.590972222222222	0.511572875321622	TAF2_INTRON_UP = TAF2_INTRON_DOWN	0.000155908271306545	*** : TAF2_INTRON_UP < CR	0.322153156041388	TAF2_INTRON_UP = AS_NC	0.0932508221810493	TAF2_INTRON_UP = CS	0.00018662819760631	*** : TAF2_INTRON_DOWN < CR	0.174412481992346	TAF2_INTRON_DOWN = AS_NC	0.461415707230036	TAF2_INTRON_DOWN = CS	3.64480347797044e-05	*** : CR > AS_NC	6.74797984533442e-08	*** : CR > CS	1.47703272357547e-09	*** : AS_NC > CS
INTRON_MEDIANRELATIVERANK_3BINS	111	0	2.35135135135135	2	97	0	2.21649484536082	2	49	0	2.57142857142857	3	949	0	2.39620653319283	3	966	0	2.20393374741201	2	0.334170019567777	TAF2_INTRON_UP = TAF2_INTRON_DOWN	0.031814146924318	*   : TAF2_INTRON_UP < CR	0.336388501139116	TAF2_INTRON_UP = AS_NC	0.0619195406100488	TAF2_INTRON_UP = CS	0.0105636048852715	*   : TAF2_INTRON_DOWN < CR	0.0439243361918561	*   : TAF2_INTRON_DOWN < AS_NC	0.723200044161217	TAF2_INTRON_DOWN = CS	0.076204649311683	CR = AS_NC	0.000486949940421035	*** : CR > CS	4.4731075095007e-09	*** : AS_NC > CS
